auction_date,category,cattle_type,grade,head_count,weight_min,weight_max,avg_weight,price_min,price_max,avg_price,dressing,age,stage,total_receipts,feeder_cattle_total,slaughter_cattle_total,replacement_cattle_total
2020-08-04,FEEDER,HEIFER,M&L 2,5,350.0,370.0,358.0,117.0,122.0,119.21,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 2,4,415.0,440.0,423.0,113.0,119.0,116.2,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 2,17,450.0,475.0,467.0,109.0,117.0,112.64,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 2,4,500.0,545.0,523.0,108.0,114.0,110.82,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 2,1,565.0,565.0,565.0,104.0,104.0,104.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 2,3,635.0,635.0,635.0,106.0,106.0,106.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,HEIFER,M&L 3,3,475.0,490.0,482.0,105.0,107.0,106.01,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,2,425.0,425.0,425.0,135.0,135.0,135.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,4,465.0,470.0,469.0,130.0,136.0,134.51,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,5,500.0,545.0,529.0,125.0,130.0,127.17,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,7,560.0,595.0,569.0,122.0,127.0,124.7,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,5,605.0,645.0,625.0,118.0,124.0,121.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,5,650.0,680.0,656.0,116.0,120.0,118.39,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 1,1,700.0,700.0,700.0,116.0,116.0,116.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 2,2,500.0,545.0,523.0,118.0,121.0,119.56,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 2,1,615.0,615.0,615.0,111.0,111.0,111.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 2,1,675.0,675.0,675.0,113.0,113.0,113.0,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 2,2,700.0,710.0,705.0,111.0,112.0,111.5,,,,325,275.0,9.0,41
2020-08-04,FEEDER,STEER,M&L 3,2,335.0,345.0,340.0,112.0,119.0,115.45,,,,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,7,,,,825.0,1010.0,910.0,,2-8,T1,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,4,,,,975.0,1025.0,1012.5,,2-8,T2,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,8,,,,425.0,625.0,552.5,,2-8,T1,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,4,,,,600.0,730.0,680.0,,2-8,T2,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,7,,,,1050.0,1350.0,1192.86,,2-8,O,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,4,,,,1200.0,1400.0,1325.0,,2-8,O,325,275.0,9.0,41
2020-08-04,REPLACEMENT,BRED COW,M&L 1-2,3,,,,600.0,930.0,790.0,,2-8,O,325,275.0,9.0,41
2020-08-04,SLAUGHTER,BULL,1-2,1,1000.0,1000.0,1000.0,75.0,75.0,75.0,Low,,,325,275.0,9.0,41
2020-08-04,SLAUGHTER,BULL,1-2,1,1875.0,1875.0,1875.0,96.0,96.0,96.0,High,,,325,275.0,9.0,41
2020-08-04,SLAUGHTER,BULL,1-2,1,2125.0,2125.0,2125.0,91.0,91.0,91.0,Average,,,325,275.0,9.0,41
2020-08-04,SLAUGHTER,COW,Boner 80-85%,5,900.0,1165.0,1065.0,57.5,59.0,58.13,Average,,,325,275.0,9.0,41
2020-08-04,SLAUGHTER,COW,Lean 85-90%,1,1010.0,1010.0,1010.0,53.0,53.0,53.0,Average,,,325,275.0,9.0,41
2020-08-25,FEEDER,BULL,M&L 1,9,365.0,395.0,381.0,137.0,149.0,143.59,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,8,400.0,445.0,430.0,130.0,140.0,133.41,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,13,455.0,495.0,477.0,120.0,129.0,122.23,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,18,500.0,545.0,530.0,114.0,124.0,117.82,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,9,550.0,580.0,568.0,112.0,118.0,115.2,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,7,600.0,615.0,604.0,105.0,112.0,108.29,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 1,2,680.0,695.0,688.0,100.0,105.0,102.47,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,2,300.0,315.0,308.0,129.0,132.0,130.46,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,11,355.0,395.0,381.0,125.0,137.0,131.4,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,4,400.0,435.0,419.0,119.0,129.0,124.61,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,3,450.0,470.0,458.0,114.0,120.0,117.67,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,2,515.0,545.0,530.0,115.0,116.0,115.49,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 2,1,595.0,595.0,595.0,108.0,108.0,108.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 3,1,385.0,385.0,385.0,119.0,119.0,119.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,BULL,M&L 3,1,415.0,415.0,415.0,113.0,113.0,113.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,3,310.0,325.0,320.0,130.0,140.0,133.72,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,5,350.0,360.0,354.0,126.0,131.0,127.98,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,4,400.0,420.0,414.0,120.0,123.0,120.98,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,6,460.0,495.0,472.0,114.0,120.0,116.11,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,13,500.0,540.0,525.0,105.0,116.0,112.3,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,9,550.0,590.0,569.0,107.0,112.0,110.19,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,4,630.0,630.0,630.0,108.0,110.0,109.5,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,1,670.0,670.0,670.0,111.0,111.0,111.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 1,1,705.0,705.0,705.0,104.0,104.0,104.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,5,315.0,315.0,315.0,121.0,122.0,121.2,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,3,360.0,380.0,367.0,111.0,116.0,114.02,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,4,415.0,430.0,424.0,110.0,115.0,112.27,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,9,450.0,480.0,467.0,109.0,113.0,110.54,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,3,515.0,540.0,523.0,107.0,110.0,108.67,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 2,6,550.0,590.0,568.0,99.0,104.0,101.35,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 3,1,380.0,380.0,380.0,110.0,110.0,110.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 3,4,405.0,430.0,414.0,100.0,105.0,102.71,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 3,1,485.0,485.0,485.0,101.0,101.0,101.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,HEIFER,M&L 3,2,570.0,570.0,570.0,90.0,95.0,92.5,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,4,425.0,445.0,430.0,140.0,151.0,144.99,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,6,530.0,549.0,546.0,120.0,125.0,124.19,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,2,550.0,580.0,565.0,120.0,121.0,120.51,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,1,640.0,640.0,640.0,120.0,120.0,120.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,1,655.0,655.0,655.0,118.0,118.0,118.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,22,698.0,698.0,698.0,124.0,124.0,124.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 1,2,710.0,715.0,713.0,118.0,120.0,119.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 2,2,405.0,420.0,413.0,125.0,138.0,131.62,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 2,1,465.0,465.0,465.0,120.0,120.0,120.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 2,2,575.0,595.0,585.0,110.0,114.0,112.03,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 2,2,600.0,645.0,623.0,105.0,105.0,105.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 2,1,670.0,670.0,670.0,103.0,103.0,103.0,,,,350,276.0,16.0,58
2020-08-25,FEEDER,STEER,M&L 3,2,370.0,390.0,380.0,120.0,122.0,120.97,,,,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 1-2,7,,,,640.0,790.0,682.86,,2-8,T1,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 1-2,10,,,,710.0,1110.0,941.0,,2-8,T2,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 1-2,3,,,,920.0,1100.0,990.0,,2-8,T3,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,2,,,,630.0,670.0,650.0,,>8,T2,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,1,,,,680.0,680.0,680.0,,>8,T3,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,6,,,,365.0,560.0,475.0,,2-8,T1,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,12,,,,900.0,1200.0,1091.67,,2-8,O,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,9,,,,650.0,875.0,762.22,,2-8,O,350,276.0,16.0,58
2020-08-25,REPLACEMENT,BRED COW,M&L 3,1,,,,900.0,900.0,900.0,,2-8,T1,350,276.0,16.0,58
2020-08-25,SLAUGHTER,BULL,1-2,4,1385.0,1870.0,1635.0,85.0,90.0,87.57,Average,,,350,276.0,16.0,58
2020-08-25,SLAUGHTER,BULL,M&L 3,2,1285.0,1365.0,1325.0,60.5,64.0,62.3,Average,,,350,276.0,16.0,58
2020-08-25,SLAUGHTER,COW,Boner 80-85%,5,695.0,1240.0,1113.0,61.0,64.5,63.73,Average,,,350,276.0,16.0,58
2020-08-25,SLAUGHTER,COW,Lean 85-90%,2,900.0,990.0,945.0,49.0,53.5,51.36,Average,,,350,276.0,16.0,58
2020-08-25,SLAUGHTER,COW,Lean 85-90%,1,1070.0,1070.0,1070.0,40.0,40.0,40.0,Low,,,350,276.0,16.0,58
2020-09-01,FEEDER,BULL,M&L 1,1,275.0,275.0,275.0,160.0,160.0,160.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,5,350.0,370.0,361.0,137.0,144.0,140.06,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,5,405.0,445.0,431.0,133.0,141.0,136.71,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,9,460.0,495.0,471.0,124.0,135.0,131.09,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,7,500.0,535.0,519.0,116.0,124.0,120.5,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,7,550.0,550.0,550.0,107.0,116.0,111.14,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,4,600.0,645.0,615.0,110.0,113.0,111.27,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,2,660.0,660.0,660.0,101.0,110.0,105.5,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 1,1,760.0,760.0,760.0,97.0,97.0,97.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,3,320.0,345.0,335.0,131.0,136.0,133.65,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,8,350.0,390.0,366.0,130.0,137.0,133.27,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,8,450.0,470.0,465.0,117.0,124.0,119.83,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,7,505.0,535.0,519.0,112.0,115.0,113.13,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,7,565.0,575.0,571.0,105.0,115.0,110.45,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,1,645.0,645.0,645.0,137.0,137.0,137.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 2,1,755.0,755.0,755.0,92.0,92.0,92.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,BULL,M&L 3,3,505.0,530.0,513.0,101.0,103.0,102.31,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,9,400.0,440.0,422.0,112.0,115.0,113.67,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,10,450.0,485.0,476.0,105.0,111.0,109.31,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,9,500.0,545.0,513.0,109.0,113.0,110.35,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,7,550.0,595.0,564.0,105.0,112.0,109.07,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,3,610.0,615.0,613.0,101.0,105.0,103.67,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 1,1,795.0,795.0,795.0,93.0,93.0,93.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,7,360.0,395.0,386.0,110.0,115.0,111.68,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,11,405.0,410.0,407.0,105.0,110.0,106.1,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,4,470.0,485.0,481.0,104.0,106.0,105.51,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,5,520.0,535.0,526.0,101.0,106.0,104.19,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,3,575.0,575.0,575.0,98.0,100.0,99.33,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 2,2,680.0,695.0,688.0,86.0,93.0,89.46,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 3,1,315.0,315.0,315.0,118.0,118.0,118.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,HEIFER,M&L 3,1,440.0,440.0,440.0,95.0,95.0,95.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 1,2,410.0,435.0,423.0,144.0,150.0,147.09,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 1,2,450.0,455.0,453.0,133.0,146.0,139.54,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 1,1,555.0,555.0,555.0,120.0,120.0,120.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 1,2,650.0,660.0,655.0,113.0,117.0,115.02,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 2,1,415.0,415.0,415.0,133.0,133.0,133.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 2,1,515.0,515.0,515.0,121.0,121.0,121.0,,,,222,180.0,20.0,22
2020-09-01,FEEDER,STEER,M&L 2,1,785.0,785.0,785.0,105.0,105.0,105.0,,,,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,8,,,,620.0,810.0,771.25,,2-8,T1,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,6,,,,700.0,1100.0,862.5,,2-8,T2,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,2,,,,850.0,1150.0,1000.0,,2-8,T3,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,1,,,,560.0,560.0,560.0,,2-8,T2,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,5,,,,1000.0,1200.0,1115.0,,2-8,O,222,180.0,20.0,22
2020-09-01,REPLACEMENT,BRED COW,M&L 1-2,1,,,,690.0,690.0,690.0,,2-8,O,222,180.0,20.0,22
2020-09-01,SLAUGHTER,BULL,1-2,1,1625.0,1625.0,1625.0,76.0,76.0,76.0,Low,,,222,180.0,20.0,22
2020-09-01,SLAUGHTER,BULL,1-2,3,1520.0,1795.0,1652.0,85.0,93.5,88.73,Average,,,222,180.0,20.0,22
2020-09-01,SLAUGHTER,BULL,M&L 3,1,1430.0,1430.0,1430.0,62.0,62.0,62.0,Average,,,222,180.0,20.0,22
2020-09-01,SLAUGHTER,COW,Boner 80-85%,8,1100.0,1405.0,1184.0,57.0,63.5,60.52,Average,,,222,180.0,20.0,22
2020-09-01,SLAUGHTER,COW,Boner 80-85%,1,1405.0,1405.0,1405.0,65.5,65.5,65.5,High,,,222,180.0,20.0,22
2020-09-01,SLAUGHTER,COW,Lean 85-90%,2,855.0,950.0,903.0,45.5,52.5,49.18,Average,,,222,180.0,20.0,22
2020-09-08,FEEDER,BULL,M&L 1,6,360.0,390.0,383.0,143.0,146.0,145.37,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,10,400.0,445.0,438.0,133.0,140.0,135.88,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,6,455.0,490.0,477.0,128.0,134.0,130.16,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,5,505.0,545.0,527.0,118.0,127.0,122.8,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,6,550.0,570.0,559.0,117.0,123.0,118.83,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,3,600.0,635.0,622.0,113.0,115.0,113.98,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,4,655.0,695.0,673.0,110.0,114.0,112.03,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,3,710.0,720.0,717.0,105.0,111.0,108.33,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 1,1,760.0,760.0,760.0,109.0,109.0,109.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,1,390.0,390.0,390.0,122.0,122.0,122.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,4,400.0,445.0,421.0,115.0,120.0,117.27,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,2,450.0,455.0,453.0,115.0,119.0,116.99,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,5,505.0,520.0,514.0,110.0,115.0,113.2,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,7,550.0,590.0,565.0,100.0,110.0,105.63,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,1,755.0,755.0,755.0,90.0,90.0,90.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 2,1,850.0,850.0,850.0,84.0,84.0,84.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,BULL,M&L 3,2,350.0,375.0,363.0,126.0,128.0,127.03,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,2,300.0,345.0,323.0,127.0,136.0,131.19,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,4,350.0,380.0,363.0,121.0,127.0,123.69,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,5,425.0,445.0,433.0,116.0,121.0,118.16,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,5,475.0,490.0,484.0,114.0,120.0,117.2,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,7,500.0,545.0,528.0,110.0,115.0,112.84,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,3,550.0,590.0,563.0,106.0,112.0,109.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,2,655.0,675.0,665.0,104.0,110.0,106.95,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 1,1,750.0,750.0,750.0,101.0,101.0,101.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,2,300.0,345.0,323.0,120.0,120.0,120.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,2,365.0,365.0,365.0,115.0,115.0,115.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,2,425.0,430.0,428.0,110.0,115.0,112.49,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,3,450.0,490.0,463.0,109.0,110.0,109.35,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,3,535.0,545.0,538.0,101.0,107.0,103.98,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,2,620.0,625.0,623.0,106.0,106.0,106.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 2,1,660.0,660.0,660.0,90.0,90.0,90.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,HEIFER,M&L 3,3,455.0,475.0,467.0,100.0,105.0,102.98,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 1,2,440.0,440.0,440.0,150.0,150.0,150.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 1,7,455.0,498.0,487.0,139.0,143.0,139.53,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 1,1,500.0,500.0,500.0,139.0,139.0,139.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 2,2,390.0,390.0,390.0,140.0,140.0,140.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 2,2,465.0,465.0,465.0,132.0,132.0,132.0,,,,185,132.0,20.0,33
2020-09-08,FEEDER,STEER,M&L 3,2,410.0,410.0,410.0,120.0,120.0,120.0,,,,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 1-2,7,,,,640.0,870.0,685.71,,2-8,T1,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 1-2,5,,,,975.0,1200.0,1046.0,,2-8,T2,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 3,2,,,,700.0,750.0,725.0,,>8,T2,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 3,2,,,,660.0,780.0,720.0,,>8,T3,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 3,2,,,,365.0,410.0,387.5,,2-8,T1,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 3,1,,,,510.0,510.0,510.0,,2-8,T2,185,132.0,20.0,33
2020-09-08,REPLACEMENT,BRED COW,M&L 3,5,,,,900.0,1070.0,978.0,,2-8,O,185,132.0,20.0,33
2020-09-08,SLAUGHTER,BULL,1-2,2,1660.0,2010.0,1835.0,84.5,87.5,85.86,Average,,,185,132.0,20.0,33
2020-09-08,SLAUGHTER,BULL,1-2,1,1875.0,1875.0,1875.0,80.5,80.5,80.5,Low,,,185,132.0,20.0,33
2020-09-08,SLAUGHTER,BULL,M&L 3,2,1275.0,1440.0,1358.0,53.5,57.0,55.14,Average,,,185,132.0,20.0,33
2020-09-08,SLAUGHTER,COW,Boner 80-85%,7,945.0,1395.0,1149.0,55.0,62.5,59.24,Average,,,185,132.0,20.0,33
2020-09-08,SLAUGHTER,COW,Boner 80-85%,1,1250.0,1250.0,1250.0,66.5,66.5,66.5,High,,,185,132.0,20.0,33
2020-09-08,SLAUGHTER,COW,Lean 85-90%,5,900.0,1050.0,971.0,46.0,54.5,50.53,Average,,,185,132.0,20.0,33
2020-09-15,FEEDER,BULL,M&L 1,6,300.0,315.0,305.0,144.0,150.0,146.62,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,6,355.0,395.0,377.0,138.0,145.0,141.44,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,6,400.0,445.0,423.0,130.0,139.0,134.11,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,8,460.0,485.0,471.0,124.0,133.0,128.46,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,5,530.0,545.0,536.0,111.0,117.0,114.18,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,8,550.0,585.0,562.0,104.0,112.0,108.6,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,2,615.0,630.0,623.0,101.0,106.0,103.47,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,2,665.0,665.0,665.0,113.0,113.0,113.0,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,1,720.0,720.0,720.0,108.0,108.0,108.0,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 1,3,710.0,735.0,722.0,101.0,105.0,102.65,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,9,350.0,385.0,377.0,129.0,132.0,129.65,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,2,455.0,475.0,465.0,111.0,117.0,114.06,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,4,505.0,530.0,519.0,100.0,108.0,102.54,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,2,550.0,570.0,560.0,100.0,103.0,101.47,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,3,650.0,670.0,657.0,90.0,92.0,90.99,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,2,745.0,745.0,745.0,88.0,88.0,88.0,,,,351,253.0,39.0,59
2020-09-15,FEEDER,BULL,M&L 2,1,770.0,770.0,770.0,80.0,80.0,80.0,,,,351,253.0,39.0,59
